Tweets,Date
"@mrscheetahlee @arubiruru @nct_menfess gue tau maksud lo apa.

cuma bahagianya orang ya di jalan masing-masing, kalo lo mau marah ya marah ke orang yang ngehujat aja, gue lagi adem anyem ga pernah nyenggol siapa siapa tapi komen lo malah seolah “gue” salah satu dari mereka si bangsat yg hujat memb lain demi kapal?",2023-04-10 21:18:24+00:00
@fajartujuhbelas Hahahah bangsat lu nemu aje 🤣,2023-04-10 21:18:23+00:00
@strawrpier @txtdarisisange bangsat udah gue rt,2023-04-10 21:17:11+00:00
"@txtjualan @luculucuaaan TERUS YG LUH MAU APA BANGSAT AGV,APA SOPI",2023-04-10 21:16:50+00:00
@mat_cingkrang @tempatsampahaya Bangsat bangsat,2023-04-10 21:16:33+00:00
"@tanyarlfes Kejahatan berencana vonis segitu , blom nnti ada potongan embel2 berkelakuan baik lah blbla palingan gak sampe setahun ujung2'ya hukum indo emang aneh bangsat kalo buat orang berduit",2023-04-10 21:16:05+00:00
@tanyarlfes emang bangsat. ini alasan gw gak suka sama cowok!!!,2023-04-10 21:16:04+00:00
"@worksfess Ngomongin orang dibelakangnya itu bangsat...
Dah gitu aja.",2023-04-10 21:15:01+00:00
"enkr punya power buat promosi, support proyek streamer, dan kasih gaji tetap buat pegawainya sebagai korporasi but nooooo apparently every fucking thing is the fans fault yang kagak bisa ngasi donasi, beli merch impor jepang, dan dedikasiin waktu buat ngeclip.
anjing bangsat.",2023-04-10 21:13:03+00:00
@rouearth bangsat bumm,2023-04-10 21:12:49+00:00
"@tanyarlfes @palupalupalupal manusia bangsat semua dikolom komentar , isinya video ngagetin semua🗿",2023-04-10 21:12:41+00:00
@SiPalingDC BANGSAT,2023-04-10 21:12:15+00:00
@ManagingBarca Wajar defender,2023-04-10 21:12:04+00:00
@AfifXavi Bangsat lucu banget anjir WKWKWKWKKWKWKWKW,2023-04-10 21:11:03+00:00
"@barcastuff_idn Iye iye lanjutin aja tuh ngebadutnya ampe kena comeback madrid akhir"" nanti bangsat",2023-04-10 21:10:53+00:00
@simpforallen BANGSAT CE HATIKU SAKIT,2023-04-10 21:10:33+00:00
"hehehehehe, PADAHAL ELO YANG NGERUSAK SEMUANYA BANGSAT ANJING BAJINGAN NGENTODDDDDDDDD KENAPA SEMUANYA JADI SALAH GUA MEKI",2023-04-10 21:10:31+00:00
tai ilfeel bgt anjinggg anjing bangsat,2023-04-10 21:10:27+00:00
"@pisangnyakamu @sosmedkeras Engga, aku udah emosi sih waktu ibuknya dia bilang kamu ga punya pangkat dia punya, kek mikir bangsat sih, langsung benci banget aku sama mantan dan keluarganya",2023-04-10 21:09:10+00:00
@txtdrimedia bangsat blm punya ktp berani ngentot,2023-04-10 21:08:38+00:00
@Ryan19Musisi @tanyarlfes Bangsat gue lg minum untung kaga nyembur😭😭😭,2023-04-10 21:08:08+00:00
"@boysplanetarea mnett tai, ini masi belum imsak yaa bangsat anjgd",2023-04-10 21:06:13+00:00
"@barcastuff_idn Mau sampe kapan si anjing begini mulu, yg cidera juga ditahan mulu bangsat, tim medis lu kaga becus masih aja dipertahanin mikir asu @FCBarcelona",2023-04-10 21:06:04+00:00
Geografis dan iklim di uner membuat  saya tidak memakai almet kecuali untuk acara seremonial. Mau pake pun yo gerah bangsat. Suhune kadang isok kroso 39°C. Mosok arep gawe almet bendino cok.,2023-04-10 21:05:14+00:00
@Sinta_hott Bangsat semua tagar lu pake,2023-04-10 21:04:36+00:00
"@barcastuff_idn Lewy juga kek apa sih sekarang mainnya kontrol ilang mulu, paling gedeg tuh dia klo mau nge shoot sekarang kenapa harus nge fake dulu sih mirip mirip depay bangsat",2023-04-10 21:03:07+00:00
Bangsat serem 😳😳😱😱😱,2023-04-10 21:02:59+00:00
"@barcastuff_idn Kontol anjing bangsat udh ga menang 3 kali di match penting kya gini, mu madrid terus girona. Haduhhh sabar sih sabar lama"" abis juga kesabaraan. Maaf kasar 🙏🏼",2023-04-10 21:02:01+00:00
di sudut tawon bangsat 😭😭😭😭,2023-04-10 21:01:56+00:00
"@modien_ganesa @Trending_Issue Oeii anjing hoax Mulu SE loe cebong bangsat. Sdh lama dijelaskan knapa Anies dipecat,knapa Rizal Ramli dipecat, Sri Pujiastuti dipecat. Emang bangke loe goblok",2023-04-10 21:01:00+00:00
"@barcastuff_idn Telat mulu ni bangsat kalo ganti, balde raphinha udh mentok masih aja dimaenin sampe 70an",2023-04-10 21:00:05+00:00
"@barcastuff_idn minim kreatifitas, bangsat",2023-04-10 20:59:24+00:00
@NephiLaxmus Gerombolan bajer bangsat pada mingkem kalau udah begini ceritanya.,2023-04-10 20:58:40+00:00
Tl gua haram bgt isinya bangsat,2023-04-10 20:58:24+00:00
@barcastuff_idn Barca kontol barca goblok barca bangsat barca tolol!,2023-04-10 20:57:54+00:00
bangsat jg ni akun akun bokep yg ngotorin hashtag,2023-04-10 20:57:45+00:00
"since mulai masuk dunia kerja kyk skrg, semakin sadar jg klo hampir semua perusahaan disini g punya legal compliance, mau punya compliance yg bagus gmn, lawfirm yg mereka pesen jg banyak yg bangsat tata kelolanya",2023-04-10 20:57:37+00:00
@nyutayla HEHH ASTAGFIRULLAH HEHE EMANG UDAH RILIS ? APA APAAAN INI BANGSAT ASTAGFIRULLAH,2023-04-10 20:56:21+00:00
Bangsat gak demen gua,2023-04-10 20:55:52+00:00
AKUN BOKEP BANGSAAATTTT SEMUAAA...W pengen tau kasus Agnes kek gimana. Anjing Lo semua bangsat !,2023-04-10 20:55:05+00:00
Bangsat emang,2023-04-10 20:54:39+00:00
"@arcenciella Bangsat sekte sesat wkwkkwkw 
Iya anjir, dari keluarga2 dia juga pendiri sekte 
Ini loh waktu si akaza tour infinity castle 
Cakep banget https://t.co/Yy8TaSu2Kc",2023-04-10 20:54:39+00:00
"@geloraco Bohong, bohong mulu nih berita. Bangsat",2023-04-10 20:53:14+00:00
"@burlmarx Bangsat, kangen alam cel nangis banget ngentot lah, alam anjing juga",2023-04-10 20:52:37+00:00
tai bgt ni cowo gue nangis-nangis galau dia malah post foto selfie dj remix bangsat,2023-04-10 20:51:08+00:00
@txtdrimedia Si bangsat ngewe mulu,2023-04-10 20:50:50+00:00
@gyozaruby @0tk0il TAI ADA SIDE JOB GINIAN BANGSAT WKKWKWKWK,2023-04-10 20:49:06+00:00
Kapan ya bahagiaa,2023-04-10 20:46:57+00:00
Bulan ini banyak banget ya yang bikin emosi bangsat,2023-04-10 20:46:20+00:00
@sararieun bangsat galang gue bukan jamet,2023-04-10 20:45:48+00:00
diaz kontol gw lindes ya lu bangsat,2023-04-10 20:45:37+00:00
"Br ikutan vocuher misteri box, udh lengkap temennya eh vouchernya abis wkwk",2023-04-10 20:45:12+00:00
@surirahmadelfi Bangsat ko 😝 akun penipu 😜🤪😝😝😝😝,2023-04-10 20:43:27+00:00
"@cocor_bangor2 Pantasan model mukanya PKI kekinian,bangsat gitu",2023-04-10 20:41:27+00:00
"Value mu sebagai seorang teman ki rendah banget jon , iso iso men se rakus kui bangsat 😄",2023-04-10 20:41:21+00:00
bangsat itu apaan lewat dijendela gua😭😭😭😭😭😭😭,2023-04-10 20:40:57+00:00
"Sjw open minded bangsat ini gak tau, dampak besar dari propaganda Konsen dan My Body My Choice mereka. Sekarang udah makin keliatan banyak dampak ke anak2 usia dini yg ke doktrin propaganda bangsat gini.",2023-04-10 20:40:32+00:00
"@infotwitwor_ Bangsat wkwkwk, keren ya skrg ngelonte aja ada bahasa client",2023-04-10 20:39:40+00:00
"Senin Subuh malam kebangun tidur umur 15 Agnes jesper Dandy Amazon bangsat serang Indomie Aqua dulu yg mau order vcs gaya doggy style harga cek bio ya 😊
#VCS https://t.co/YGonX5WQ9b",2023-04-10 20:37:53+00:00
BANGSAT DUA”NYA FREAKKKK AJGGG,2023-04-10 20:37:00+00:00
75 menit ngapain aja si bangsat 1 gol aja ga bisa,2023-04-10 20:35:08+00:00
sumpah bangsat banget gue juga nemu banyak komen pelecehan dari ngabers tolol bajingan di postingan akun ibu muda yang lagi edukasi ibu lain tentang breastfeeding isi komennya pelecehan semua,2023-04-10 20:35:05+00:00
Mau sebesar apapun kesalahannya kalo anak emas mah tetap dapat baik-baiknya asu hahah bangsat.,2023-04-10 20:34:22+00:00
bangsat,2023-04-10 20:33:29+00:00
"Sleep call sama ayang✖️
Sleep call sama bangsat-bangsatkuh!✔️
Dari debat aneh Oji-Ei, sedikit live ngencring tapi eleh, main tebak gambar kecoa pirang-pocong terbang backsound mas-mas sok suci telfonan nyekil cewe awikwok, dilanjut Tone ngorok sampe nganter Uceng ke bandara juga. https://t.co/f42fiFwv00",2023-04-10 20:33:11+00:00
@erenhhhyeagah @bbairong gada yg bener rep nya bangsat,2023-04-10 20:32:39+00:00
@Ryan19Musisi @tanyarlfes Bangsat 😅,2023-04-10 20:32:16+00:00
Ketindihan bangsat,2023-04-10 20:30:47+00:00
Bangsat!!Laknat!!!,2023-04-10 20:30:02+00:00
Jijik gua liat foto walikota juling wara wiri di temlen bangsat 👊🏻,2023-04-10 20:27:58+00:00
1-0 aja minimal bangsat,2023-04-10 20:23:50+00:00
@sbyfess itu yang namanya GATEL ya adick adick,2023-04-10 20:23:44+00:00
@cekaidraft Nah suka nih kalo kaya gini😏 ayo ren bales si nelson bangsat itu😠,2023-04-10 20:21:38+00:00
@txtdrimedia Umur brapa 15taun? STRESSS BANGSAT! https://t.co/yWFbl0maQk,2023-04-10 20:19:48+00:00
"@tanyakanrl typingannya udh terbatas dikata ""AHAHAHHAAH"" ""yaampon"" ""semangat"" ""okeoke"" 
bangsat memang",2023-04-10 20:19:37+00:00
bangsat lah anjing,2023-04-10 20:16:35+00:00
aduh bangsat capek bgt gw nontonnya,2023-04-10 20:16:13+00:00
kursi bangsat lagi duduk jatoh anjingg https://t.co/A8lk1S5Bvp,2023-04-10 20:16:04+00:00
"@tanyakanrl sakitnya sampe sini, aku mikir jelek pula tu karyawan cwk ada anu sama bapak sender ya allah. terus ibumu ga belain? asdfghjkl aku mau teriak bangsat nemenin sender 😭 https://t.co/4GTZhCbA8A",2023-04-10 20:15:14+00:00
@14O9_ BANGSAT,2023-04-10 20:14:59+00:00
"Singkat , padat, bangsat",2023-04-10 20:14:54+00:00
"tetangga kosan masaknya lama bgt anjir, gantian bangsat, yg mw sahur bukan cm elu",2023-04-10 20:14:31+00:00
@YOICHI11SC BANGSAT LU WWWIN GW,2023-04-10 20:12:23+00:00
"Najis pilih pengkhianat bangsaT,,,, https://t.co/iAVbzMs48g",2023-04-10 20:12:08+00:00
@bibliopuff_ @westenthu The real mertua bangsat indosiar,2023-04-10 20:09:37+00:00
"@RuangLucuuu Anjing, jancuk, bangsat",2023-04-10 20:09:10+00:00
@kheaieae Sini lu bangsat,2023-04-10 20:08:32+00:00
emel bangsat 💀 https://t.co/iVAvacAcG2,2023-04-10 20:08:09+00:00
Bangsat lah niat banget,2023-04-10 20:07:20+00:00
"@txtdarisukabumi Bangsat..weh min “barudak sukabumi twitter” 
 
Selamat pagi sat, apa kabar sat…!",2023-04-10 20:06:40+00:00
"2x loh kek gni bangsat, paling bagus emg kaga usah dilahirin kedunia sih.",2023-04-10 20:06:31+00:00
@kheaieae Bangsat,2023-04-10 20:06:13+00:00
"Anjing anjinggh jepret mulu ni listrik bangsat, always asli dah tbtb panik ga bisa liat apa apa yallah yallah",2023-04-10 20:06:09+00:00
"jadi gue di deketin cowo di rl, keliatan effort nya, tapi wkwkwk anjing dia punya cewe tapi gue ga tau bangsat gimana dah konsepnya mnyet",2023-04-10 20:03:41+00:00
"@tanyakanrl agent 17 si, nagih bet",2023-04-10 20:02:55+00:00
@tanyakanrl Bangsat,2023-04-10 20:02:54+00:00
"@sbyfess cucianmu kae lho kumbahen, mok tumpok tok malah ngurusi babagan sg gak ceto blas",2023-04-10 20:01:41+00:00
"@Dennysiregar7 Sisampah Bahar, bangsat",2023-04-10 20:01:09+00:00
@barcastuff_idn bangsat 😭,2023-04-10 19:59:31+00:00
"@sbyfess yow tetep ae, kudu mekso awak nder ben rak males,.",2023-04-10 19:58:22+00:00
ajhahahhha bangsat,2023-04-10 19:57:51+00:00
"@moviemenfes Dono si, auranya tuh beda, agak gimana gitu",2023-04-10 19:56:23+00:00
BRENGSEK LU BRENGSEK BANGET. BANGSAT,2023-04-10 19:55:44+00:00
"@sbyfess gimana apanya tho? kan udah ada kata ""gak mungkin balikan"", otomatis cuma nyisain 1 jalan, yaitu move on, yamasa kek gitu kagak danta njer",2023-04-10 19:53:59+00:00
"@barcastuff_idn Ini permainan apaaan kayak gitu bangsat, YALLAH GINI AMAT NGEFANS AMA BARCELONA, GANTI SI ROBERTO ANJJJG, CAPEK BGT GW AMA XAVII, GANTI RAPHINHA AMA TORRES",2023-04-10 19:52:38+00:00
"@barcastuff_idn ITU NOMOR 22, 20 , 10 MUSIM DEPAN SILAHKAN CABUT AJA YAAA BANGSAT JADI BEBAN DOANG DI KLUB BANGSAT",2023-04-10 19:52:34+00:00
ih bangsat gaksiap kalo ada yg mati lg eek 💔💔💔,2023-04-10 19:51:50+00:00
@barcastuff_idn bangsat gini amat barca gw cok,2023-04-10 19:50:35+00:00
@tompelelele Bangsat emang Cinta Cinta tai anjing,2023-04-10 19:50:14+00:00
@xrxruiss @tanyarlfes Bangsat jamet ngabers,2023-04-10 19:50:12+00:00
"@markeujayus @sosmedkeras Heran sama org yg gampang banget ngatain org lain. Ada tuh cowo agak gangguan apa ya, dm ga di bales smpe ngatain anjing, bangsat. Blm kenalan aja dh brani ngatain gegara dm ga di balaes.  Ga sehat emang",2023-04-10 19:50:06+00:00
@musniumar Anies itu bangsat om mus. Sorry to say,2023-04-10 19:50:06+00:00
"mulutnya sok berkoar koar pejuang toleransi, tp jarinya terus memicu kebencian dan menebarkan permusuhan. yg begini banyak di TL, hanya krn perbedaan pilihan politik, fanatik buta, akhirnya jd penganut sekte junjungan selalu benar. bangsat!!!",2023-04-10 19:49:01+00:00
anjing bangsat babi dongo,2023-04-10 19:47:21+00:00
@slvymga @bihunaddict_ @kegblgnunfaedh OH APAANTUH,2023-04-10 19:47:11+00:00
"@faqihmuqaddam_ @slvymga @kegblgnunfaedh diem lu, mulut lu bau jempol kaki njir",2023-04-10 19:46:55+00:00
@PausIntegritas kasar banget kamu bangsat,2023-04-10 19:43:24+00:00
"@HelmiFelis_ Woi bangsat Yaman mending kalian minggat dari Indonesia, kalian cuma setumpuk tai",2023-04-10 19:40:37+00:00
@bacottsia eyyy babygirl ketikan nya gaboleh anjing bangsat gitu,2023-04-10 19:39:43+00:00
@HumansNoContext HAHAHAH BANGSAT,2023-04-10 19:38:48+00:00
@pablitorre BANGSAT WKWKWKWKW,2023-04-10 19:36:53+00:00
@maybeeevirgo Iya lagi bangsat😄,2023-04-10 19:33:56+00:00
idup lagi bangsat bangsatny lu malah post cewe baru anjing,2023-04-10 19:33:04+00:00
BANGSAT KNP ITU KEPELESET SNDIRI PEMAIN GIRONA 😭😭😭,2023-04-10 19:31:59+00:00
Babi dendam kesumat betul aku dengan mimpi tu bangsat betul,2023-04-10 19:31:43+00:00
"@barcastuff_idn Busquet sama roberto pas latihan fisik mereka ijin kekamar mandi buat coli kali yaaa, bangsat memang.",2023-04-10 19:29:40+00:00
"Taeeeeekkkkk  . . 
Hutan kau babat. Pohon karet rakyat siap sadap kau babat. 
Kau memang bangsat! 

Luhut Gandeng Cina Dukung Pengembangan Laboratorium untuk Food Estate: Supaya Ada yang Jadi.
https://t.co/MaODmCqOJT

#SkandalKejiKEMENKEUGate 
#SkandalKejiKEMENKEUGate",2023-04-10 19:29:34+00:00
@sayangduluyuk @tanyakanrl BANGSAT https://t.co/07Z3V99aym,2023-04-10 19:28:11+00:00
BANGSAT GUE KESURUPAN AUFAAAAAAA YA ALLAH MAKSUDNYA MAU DIAAA,2023-04-10 19:26:32+00:00
"Gua nemuin dia didlm satu circle, yg akhirnya gua tau semua. Sebelum sama gua, dengan si muka stiker ini terlalu brengsek buat gua tau kelakuannya.
Dia udah punya bini, punya anak, kelakuan bangsat sekali.
Bodohin cewe yg harusnya ga layak diperlakukan seperti itu.",2023-04-10 19:25:57+00:00
"@uaaaaaaccchh bangsat aku setuju, tp ak yo perilaku e ngono cok asu bgt",2023-04-10 19:25:42+00:00
@426800 BANGSAT JANGAN SURUH GW MIKIRBANGALSAT GW GAHAPAL FUNCTION ITU ADALAH ALESAN BIAR GAK MIKIR AJG!!!!,2023-04-10 19:23:24+00:00
"@ohananaii @tanyarlfes Bangsat bgt mas-nya gak ada akhlak! 

Tapi gue ngakak gimana, dong??!! 
😂😂😂😂😂😂😂😂😂",2023-04-10 19:22:46+00:00
@txtdrimedia Mana bokapnya lagi stroke.. denger berita begini. Emang bangsat lo bocil,2023-04-10 19:21:50+00:00
"Bangsat, 5 tahun aja belom kuliah. Kok ke kampus udah gak punya temen ya.",2023-04-10 19:21:15+00:00
"@Hilmi28 @KhaledBeydoun Bangsa biadab , bangsat.
Kalau kau di Indonesia maka akan kuhukum kamu dan kubalaskan sakit.hati ini yg kau perbuat terhadap para jamaah yg sedang sholat",2023-04-10 19:18:59+00:00
@barcastuff_idn Masih aja starting si bangsat,2023-04-10 19:18:03+00:00
Agak bangsat ya….,2023-04-10 19:17:27+00:00
@mliyamura BANGSAT ternyata boongan,2023-04-10 19:17:02+00:00
@imelklee @fullcreamilky bangsat sirik ya lo,2023-04-10 19:16:32+00:00
@barcastuff_idn Bangsat ga shottttt ...,2023-04-10 19:16:22+00:00
bangsat lagu angels like you ada dimana2,2023-04-10 19:15:54+00:00
beda tapi tetep aja akun bokep bangsat,2023-04-10 19:15:06+00:00
"Ya bapanya pemabuk, kdrt, dan ga menafkahi keluarganya, dari kecil Vinny tinggal berdua sama ibunya pas udh jd org 'terkenal' bapanya tiba"" nongol ya ngamuk lah bangsat wkwk, gw jadi Vinny juga gw pukulin ajg",2023-04-10 19:15:00+00:00
ANJING BANGSAT!,2023-04-10 19:13:56+00:00
"Singkat, padat dan bangsat",2023-04-10 19:13:08+00:00
"Pernyataan Raja Ngibul disiarkan para jurnalistik tivi jongos oligarki. Bangsat bertopeng juru warta! PWI dapat roti berapa sampai diam seolah-olah tak ada masalah?!
#CopotSMRatuKorupsi 
#CopotSMRatuKorupsi",2023-04-10 19:12:48+00:00
JANGAN CERITA SAMA GUE LAGI KALO LO KENAPA KENAPA BANGSAT,2023-04-10 19:12:34+00:00
@bilawaktutelah @tanyarlfes Wajar sih dia stand up karna merasa dicurangin. Lagian ga semua guru harus dihormati. Sebagian kecil emang bangsat,2023-04-10 19:11:44+00:00
"@Rikopst @gantengmanisll Anak anjing itu,,smoga keluarga nya di jauhkan dari Marabahaya,(kebalikannya)..krna ulah nya sendiri penipu bangsat,,rek BCA a/n Arianto 3491725964",2023-04-10 19:10:35+00:00
@themoonfang @DuniaKuli bangsat,2023-04-10 19:10:07+00:00
"sedih bgt kucing gue mati, bangsat",2023-04-10 19:09:54+00:00
BANGSAT GW GEMETERBGT EPS 6 ORGILLL,2023-04-10 19:08:39+00:00
bangsat com,2023-04-10 19:07:19+00:00
emang bener dia ternyata bukan manusia tapi monyet #.berantem #.punyakakakkayaktai #.bangsat #.astagfirullah https://t.co/k0ql9soOwM,2023-04-10 19:04:24+00:00
KONTOL KANJUT ITIL MEMEK ANJING GOBLOG BANGSAT,2023-04-10 19:04:08+00:00
"gue tu dititik dmn gamau kehilangan,tp beda agama bangsat",2023-04-10 19:02:20+00:00
sebel banget jadi gini bangsat,2023-04-10 19:01:09+00:00
"Bangsat, gue sayang sama lu anjg.",2023-04-10 18:59:58+00:00
@ofjeongguks lu orgil anak bangsat.,2023-04-10 18:59:50+00:00
pas aing lagi kacau gini gaada yang peduli emang tragis bangsat,2023-04-10 18:59:06+00:00
Si penipu bangsat ganti nama menjadi @gantengmanisll #pijatmedan #gaymedan https://t.co/0emzsttsY3,2023-04-10 18:58:57+00:00
@kjrs7m78tec Gue pengen liat kasis Agnes bukan liat pelacur kek Lo bangsat,2023-04-10 18:58:56+00:00
bangsat baru jg ws udah ketemu tim tolol aja https://t.co/zKuUqjSFYl,2023-04-10 18:58:39+00:00
definisi capek bgt bangsat hadeuhhh,2023-04-10 18:57:05+00:00
Gabisa tidur bangsat 😭,2023-04-10 18:56:57+00:00
"@Valhallaah buah jatuh tak jauh dari pohonnya, bangsat penipu pemerkosa pembunuh akan menghasilkan keturunan yg gak jauh2 dari situ juga 🙊🙊🙊",2023-04-10 18:56:55+00:00
"""menurut kalian bagaimana gais"" ya menurut gue sih lu goblok. minimal tuh punya otak dipake ya bangsat.",2023-04-10 18:55:36+00:00
@NarasiNewsroom bangsat,2023-04-10 18:55:12+00:00
@sosmedkeras bangsat ngakak wkwkwkkw,2023-04-10 18:54:11+00:00
bangsat,2023-04-10 18:51:29+00:00
Hp gua mode 5% sih keras banget anjing kalo ga dipake main game. Dipake nonton yt 1080p60 50 menit pake wifi masih ada sepersen bangsat (nontonnya maju mundur),2023-04-10 18:51:26+00:00
"@tanyakanrl cowo tu kenapa kelaukuan nya pada kaya bangsat si? kaya gabisa lurus2 aja idup nya, kalo ga brengsek ya nyakitin. semoga allah jauhin gw dr cowo tai kaya gini. aamiin",2023-04-10 18:51:15+00:00
bangsat kebangun gegara idung mampet fak,2023-04-10 18:47:08+00:00
@HerzEdvin BANGSAT LUH,2023-04-10 18:46:46+00:00
@mmayaaash cowo gue bangsat👎🏻,2023-04-10 18:46:45+00:00
aduh sorry bgt lagi mode bangsat nih gua,2023-04-10 18:45:26+00:00
INI ORANG2 PADA GAPUNYA ETIKA ANJING SETENGAH 2 BANGSAT,2023-04-10 18:45:12+00:00
"terus²an terjebak dalam zona lingkungan yang bangsat mengalahkan planning untuk maju
menghambat pertumbuhan diri dan sialan",2023-04-10 18:43:51+00:00
bangsat mana abis nonton khw yang tentang lagu jaipongan itu lagi,2023-04-10 18:43:39+00:00
Tai bikin ke triger malem2 teh ada aja anjing bangsat!!!,2023-04-10 18:43:37+00:00
Bangsat lah asu,2023-04-10 18:42:47+00:00
PROVIDER TAI PING APAAN BEGINI BANGSAT! https://t.co/W09iJWiLiG,2023-04-10 18:42:32+00:00
"WKWKKW BANGSAT GUE KEBACA LAGI OPINI SAMPAH 😂 untung tengah malam nih, ga lagi puasa",2023-04-10 18:41:26+00:00
"@18fesss Bilang gini nder jancok pantek goblok anjing bangsat tapi di Instagram semua cewe2 mendekat, sok suci? Hahahaha",2023-04-10 18:40:56+00:00
lillo cuma aja satu bangsat! 😾 https://t.co/XGbQgexfdf,2023-04-10 18:40:32+00:00
"Sekesepian itukah gw Anjing..!!!
Sampe gatau dan bingung Harus Cerita ke siapa😭😭😭Ngenes gak sih hidup gw BANGSAT..!!!!! https://t.co/Nhbbv4zYEA",2023-04-10 18:40:27+00:00
dari semalam lagi dah perasan tapi berani betul si bodo ni. ko bodo bangsat aku harap kau bankrap tak dapat scam orang,2023-04-10 18:40:24+00:00
"kalo masih mau main2 juga sama aku, jauh2 lah bangsat",2023-04-10 18:40:07+00:00
ni scammer ya gais si bodo ni dah la tiru dp and header aku bulat bulat bc i pernah dm dia dulu. haha macam kimak kau tau tak dp aku tu bukan nct bangsat #TDS2inKL #THEDREAMSHOW2_in_KUALALUMPUR,2023-04-10 18:38:50+00:00
@CatsieMeong Senjata Rezim Bangsat untuk mengacaukan @PDemokrat dengan misi gagalkan koalisi pencalonan @aniesbaswedan 😡😡,2023-04-10 18:38:39+00:00
"Gw gak diciptain jadi bajingan kayanya, dapet jawaban kek gini aja gemeter bangsat https://t.co/7mitMwvY0K",2023-04-10 18:38:22+00:00
gue tau lu byk duit tp ajg gue kaya morotin jdnya bangsat😔😔😔😔😔,2023-04-10 18:38:15+00:00
Bangsat baper banget cok gua,2023-04-10 18:37:37+00:00
SALMA LO KEREN BNGT BANGSAT,2023-04-10 18:37:27+00:00
BOCIL BEJAT bangsat!!!!,2023-04-10 18:36:23+00:00
@labachota Bangsat lu,2023-04-10 18:35:41+00:00
"""Anjir je udah ldr kota ldr agama juga lu""

""Bangsat""",2023-04-10 18:35:24+00:00
Apa lah bangsat sangat mcd belakang rumah aku main bunga api malam malam buta.,2023-04-10 18:35:00+00:00
"Kesan: beneran ga jamet sih anak ini, oke lah 🙌
Pesan: mayo, maaf ya salah dm kemarin sampai bilang bangsat, besok kita dm-an lagi yuk? Hehe.",2023-04-10 18:34:50+00:00
bangsat bisa bgt caranya,2023-04-10 18:34:22+00:00
Udh sebulan jem tidur berantakan begini. Kesiangan mulu bangsat,2023-04-10 18:32:13+00:00
ini siapa jam 2 malem karaokean bangsat 😭,2023-04-10 18:31:39+00:00
Bangsat kesel bgt tai,2023-04-10 18:30:58+00:00
"@OposisiCerdas Buktikan saja, jangan main dugaan 🥱🥱🥱

Sebatas dugaan dan menuduh, itu FITNAH!!!
Klo di adukan ke polisi, entar teriak2 kriminalisasi, gk terima kritik 🥱🥱🥱

Teruusss gt sampe lebaran kuda 🥱🥱🥱

KADRUN BANGSAT 🙄🙄",2023-04-10 18:28:32+00:00
publik anjeng ngentot babi bujang inam pukimak bangsat kontol,2023-04-10 18:28:31+00:00
Bangsat. https://t.co/PFeD8PP5Wp,2023-04-10 18:28:12+00:00
jgn tnya laa hari hari gue gimana bangsat,2023-04-10 18:27:56+00:00
TWITTER BANGSAT ANYING LEWAT HORROR” JAM SGNI,2023-04-10 18:27:51+00:00
"Mulai dari dunia mistis, dunia politik, dunia bisnis, dunia keluarga, dunia diri sendiri, bahkan dunia hiburan, LO SEMUA KONTOL
SEBENARNYA LAGI DI FASE MALAS BERDEBAT TAPI KOK KEK BANGSAT AJA LAH. ADA AJA PERSOALAN KONTOL YG HARUSNYA OTAK INI GA PERLU IKUT NGURUSINNYA BAJINGAN",2023-04-10 18:25:45+00:00
LO SEMUA HARUS TAU YAA COWO GUE SELEMBUT ITU WOIII GIMANA NIH MULUT GUE AJA KEK BANGSAT GINI YAAMPUN,2023-04-10 18:23:23+00:00
"@tanyarlfes Lu bener2 cewe jahanam asli lu bikin fitnah David yang gw yakin anak2 baik2 yg dulu lu rasa dia nyebelin dan lu dendam akhirnya lu suruh cowo lu si anak haram itu buat mukul sampe koma anjing lu bangsat, emang sulit banget jadi cowo baik2 di negara +62",2023-04-10 18:22:37+00:00
"Hidup ini agak bangsat, tapi tenang aja aku lebih kuat.",2023-04-10 18:20:33+00:00
ANJING LU AUFA GERALD NAMAHADI HAH BENER GA TUH NAMANYA KATA GUE SIH BENER PARAH LO YA BENER BENER LO YA BANGSAT BAPER GUE,2023-04-10 18:19:45+00:00
@18fesss Bangsat bangsattt😌😌,2023-04-10 18:18:21+00:00
"Apa yang sedang terjadi ? 
Gw lagi sange bangsat temenin lah ajg",2023-04-10 18:17:30+00:00
"Gak selamat hidup kau,,moga kau dpt penyakit yg mematikan bangsat #pijatmedan #gaymedan https://t.co/LVpotMeHI2",2023-04-10 18:16:40+00:00
"Terlalu berat dia jg udh nentuin arah akhir hidupnya. Lah ini Sasuke uchiha jadi tumbal kaya Neji? Bangsat klo gitu, dri kecil Sasu udh byk menderita, skg dia bahagia sm keluarga kecilnya malah jdi tumbal. Udh relain bertahun"" jdi musafir buat jaga desa dri jauh eh musuhnya +",2023-04-10 18:16:28+00:00
"@arcvlai BANGSAT APAINI, tp gua setengah lebih percaya anjing karena guru w bilang kalo km mimpi itu km kaya ada di dimensi lain itu alam bawah sadar kta",2023-04-10 18:16:24+00:00
@gvmeurd Ah anjing bangsat,2023-04-10 18:14:40+00:00
bangsat,2023-04-10 18:14:37+00:00
"bangsat 4ch4n anon jitu bgt doanya, nijisanji id beneran bikin kuburan bangkeeeeee 😭😭😭",2023-04-10 18:14:11+00:00
@txtdarikomedi Bangsat wkwkwk,2023-04-10 18:13:07+00:00
